"Path","RelPath","Ext","Bytes","LastWrite"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\prompt.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\prompt.cpython-313.pyc",".pyc","15786","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\protocol.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\protocol.cpython-313.pyc",".pyc","1846","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\region.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\region.cpython-313.pyc",".pyc","615","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\repr.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\repr.cpython-313.pyc",".pyc","6723","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\rule.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\rule.cpython-313.pyc",".pyc","6597","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\scope.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\scope.cpython-313.pyc",".pyc","3772","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\screen.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\screen.cpython-313.pyc",".pyc","2528","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\segment.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\segment.cpython-313.pyc",".pyc","28230","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\spinner.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\spinner.cpython-313.pyc",".pyc","5990","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\status.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\status.cpython-313.pyc",".pyc","6016","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\style.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\style.cpython-313.pyc",".pyc","34383","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\styled.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\styled.cpython-313.pyc",".pyc","2153","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\syntax.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\syntax.cpython-313.pyc",".pyc","40530","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\table.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\table.cpython-313.pyc",".pyc","44300","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\terminal_theme.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\terminal_theme.cpython-313.pyc",".pyc","3396","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\text.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\text.cpython-313.pyc",".pyc","60263","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\theme.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\theme.cpython-313.pyc",".pyc","6312","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\themes.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\themes.cpython-313.pyc",".pyc","304","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\traceback.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\traceback.cpython-313.pyc",".pyc","36504","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich\__pycache__\tree.cpython-313.pyc",".venv\Lib\site-packages\rich\__pycache__\tree.cpython-313.pyc",".pyc","11849","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\INSTALLER",".venv\Lib\site-packages\rich-14.1.0.dist-info\INSTALLER","","4","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\LICENSE",".venv\Lib\site-packages\rich-14.1.0.dist-info\LICENSE","","1056","13.09.2025 16:17:40"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\METADATA",".venv\Lib\site-packages\rich-14.1.0.dist-info\METADATA","","18194","13.09.2025 16:17:40"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\RECORD",".venv\Lib\site-packages\rich-14.1.0.dist-info\RECORD","","9738","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\REQUESTED",".venv\Lib\site-packages\rich-14.1.0.dist-info\REQUESTED","","0","13.09.2025 16:17:41"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\rich-14.1.0.dist-info\WHEEL",".venv\Lib\site-packages\rich-14.1.0.dist-info\WHEEL","","88","13.09.2025 16:17:40"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule\__init__.py",".venv\Lib\site-packages\schedule\__init__.py",".py","31983","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule\py.typed",".venv\Lib\site-packages\schedule\py.typed",".typed","0","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\schedule\__pycache__\__init__.cpython-313.pyc",".pyc","37331","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\AUTHORS.rst",".venv\Lib\site-packages\schedule-1.2.2.dist-info\AUTHORS.rst",".rst","2054","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\INSTALLER",".venv\Lib\site-packages\schedule-1.2.2.dist-info\INSTALLER","","4","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\LICENSE.txt",".venv\Lib\site-packages\schedule-1.2.2.dist-info\LICENSE.txt",".txt","1099","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\METADATA",".venv\Lib\site-packages\schedule-1.2.2.dist-info\METADATA","","3751","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\RECORD",".venv\Lib\site-packages\schedule-1.2.2.dist-info\RECORD","","871","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\REQUESTED",".venv\Lib\site-packages\schedule-1.2.2.dist-info\REQUESTED","","0","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\top_level.txt",".venv\Lib\site-packages\schedule-1.2.2.dist-info\top_level.txt",".txt","9","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\schedule-1.2.2.dist-info\WHEEL",".venv\Lib\site-packages\schedule-1.2.2.dist-info\WHEEL","","92","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\__init__.py",".venv\Lib\site-packages\sniffio\__init__.py",".py","335","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_impl.py",".venv\Lib\site-packages\sniffio\_impl.py",".py","2843","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_version.py",".venv\Lib\site-packages\sniffio\_version.py",".py","89","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\py.typed",".venv\Lib\site-packages\sniffio\py.typed",".typed","0","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_tests\__init__.py",".venv\Lib\site-packages\sniffio\_tests\__init__.py",".py","0","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_tests\test_sniffio.py",".venv\Lib\site-packages\sniffio\_tests\test_sniffio.py",".py","2058","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_tests\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\sniffio\_tests\__pycache__\__init__.cpython-313.pyc",".pyc","187","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\_tests\__pycache__\test_sniffio.cpython-313.pyc",".venv\Lib\site-packages\sniffio\_tests\__pycache__\test_sniffio.cpython-313.pyc",".pyc","3962","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\__pycache__\__init__.cpython-313.pyc",".venv\Lib\site-packages\sniffio\__pycache__\__init__.cpython-313.pyc",".pyc","456","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\__pycache__\_impl.cpython-313.pyc",".venv\Lib\site-packages\sniffio\__pycache__\_impl.cpython-313.pyc",".pyc","3159","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio\__pycache__\_version.cpython-313.pyc",".venv\Lib\site-packages\sniffio\__pycache__\_version.cpython-313.pyc",".pyc","208","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\INSTALLER",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\INSTALLER","","4","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE","","185","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE.APACHE2",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE.APACHE2",".APACHE2","11358","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE.MIT",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\LICENSE.MIT",".MIT","1046","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\METADATA",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\METADATA","","3875","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\RECORD",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\RECORD","","1388","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\top_level.txt",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\top_level.txt",".txt","8","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\sniffio-1.3.1.dist-info\WHEEL",".venv\Lib\site-packages\sniffio-1.3.1.dist-info\WHEEL","","92","13.09.2025 16:17:34"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\__init__.py",".venv\Lib\site-packages\telegram\__init__.py",".py","19917","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\__main__.py",".venv\Lib\site-packages\telegram\__main__.py",".py","1851","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_birthdate.py",".venv\Lib\site-packages\telegram\_birthdate.py",".py","3019","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_bot.py",".venv\Lib\site-packages\telegram\_bot.py",".py","480507","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_botcommand.py",".venv\Lib\site-packages\telegram\_botcommand.py",".py","3273","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_botcommandscope.py",".venv\Lib\site-packages\telegram\_botcommandscope.py",".py","10545","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_botdescription.py",".venv\Lib\site-packages\telegram\_botdescription.py",".py","2511","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_botname.py",".venv\Lib\site-packages\telegram\_botname.py",".py","1805","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_business.py",".venv\Lib\site-packages\telegram\_business.py",".py","23401","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_callbackquery.py",".venv\Lib\site-packages\telegram\_callbackquery.py",".py","35734","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chat.py",".venv\Lib\site-packages\telegram\_chat.py",".py","140046","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatadministratorrights.py",".venv\Lib\site-packages\telegram\_chatadministratorrights.py",".py","11560","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatbackground.py",".venv\Lib\site-packages\telegram\_chatbackground.py",".py","19535","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatboost.py",".venv\Lib\site-packages\telegram\_chatboost.py",".py","16096","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatfullinfo.py",".venv\Lib\site-packages\telegram\_chatfullinfo.py",".py","28939","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatinvitelink.py",".venv\Lib\site-packages\telegram\_chatinvitelink.py",".py","8464","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatjoinrequest.py",".venv\Lib\site-packages\telegram\_chatjoinrequest.py",".py","8785","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatlocation.py",".venv\Lib\site-packages\telegram\_chatlocation.py",".py","3318","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatmember.py",".venv\Lib\site-packages\telegram\_chatmember.py",".py","27515","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatmemberupdated.py",".venv\Lib\site-packages\telegram\_chatmemberupdated.py",".py","8657","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_chatpermissions.py",".venv\Lib\site-packages\telegram\_chatpermissions.py",".py","10868","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_checklists.py",".venv\Lib\site-packages\telegram\_checklists.py",".py","16855","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_choseninlineresult.py",".venv\Lib\site-packages\telegram\_choseninlineresult.py",".py","4306","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_copytextbutton.py",".venv\Lib\site-packages\telegram\_copytextbutton.py",".py","2108","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_dice.py",".venv\Lib\site-packages\telegram\_dice.py",".py","6950","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_directmessagepricechanged.py",".venv\Lib\site-packages\telegram\_directmessagepricechanged.py",".py","2955","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_forcereply.py",".venv\Lib\site-packages\telegram\_forcereply.py",".py","4535","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_forumtopic.py",".venv\Lib\site-packages\telegram\_forumtopic.py",".py","6965","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_gifts.py",".venv\Lib\site-packages\telegram\_gifts.py",".py","14109","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_giveaway.py",".venv\Lib\site-packages\telegram\_giveaway.py",".py","17082","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_inputchecklist.py",".venv\Lib\site-packages\telegram\_inputchecklist.py",".py","7684","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_keyboardbutton.py",".venv\Lib\site-packages\telegram\_keyboardbutton.py",".py","9369","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_keyboardbuttonpolltype.py",".venv\Lib\site-packages\telegram\_keyboardbuttonpolltype.py",".py","2547","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_keyboardbuttonrequest.py",".venv\Lib\site-packages\telegram\_keyboardbuttonrequest.py",".py","12801","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_linkpreviewoptions.py",".venv\Lib\site-packages\telegram\_linkpreviewoptions.py",".py","4498","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_loginurl.py",".venv\Lib\site-packages\telegram\_loginurl.py",".py","5134","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_menubutton.py",".venv\Lib\site-packages\telegram\_menubutton.py",".py","7400","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_message.py",".venv\Lib\site-packages\telegram\_message.py",".py","225973","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_messageautodeletetimerchanged.py",".venv\Lib\site-packages\telegram\_messageautodeletetimerchanged.py",".py","2660","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_messageentity.py",".venv\Lib\site-packages\telegram\_messageentity.py",".py","18822","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_messageid.py",".venv\Lib\site-packages\telegram\_messageid.py",".py","2318","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_messageorigin.py",".venv\Lib\site-packages\telegram\_messageorigin.py",".py","10104","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_messagereactionupdated.py",".venv\Lib\site-packages\telegram\_messagereactionupdated.py",".py","7981","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_ownedgift.py",".venv\Lib\site-packages\telegram\_ownedgift.py",".py","19170","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_paidmedia.py",".venv\Lib\site-packages\telegram\_paidmedia.py",".py","11655","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_paidmessagepricechanged.py",".venv\Lib\site-packages\telegram\_paidmessagepricechanged.py",".py","2142","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_poll.py",".venv\Lib\site-packages\telegram\_poll.py",".py","27276","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_proximityalerttriggered.py",".venv\Lib\site-packages\telegram\_proximityalerttriggered.py",".py","2896","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_reaction.py",".venv\Lib\site-packages\telegram\_reaction.py",".py","7332","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_reply.py",".venv\Lib\site-packages\telegram\_reply.py",".py","22513","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_replykeyboardmarkup.py",".venv\Lib\site-packages\telegram\_replykeyboardmarkup.py",".py","16575","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_replykeyboardremove.py",".venv\Lib\site-packages\telegram\_replykeyboardremove.py",".py","3345","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_sentwebappmessage.py",".venv\Lib\site-packages\telegram\_sentwebappmessage.py",".py","2199","13.09.2025 16:17:42"
"C:\Users\Norbi\Ultimate_Norbi_Assistant\.venv\Lib\site-packages\telegram\_shared.py",".venv\Lib\site-packages\telegram\_shared.py",".py","10505","13.09.2025 16:17:42"
